timestamp,source,screen_state
2021-06-07 14:27:31.523000+02:00,patient_Jonas.OnePlus.GM1903,Off
2021-06-07 14:48:06.940000+02:00,patient_Jonas.OnePlus.GM1903,On
2021-06-07 14:48:07.097000+02:00,patient_Jonas.OnePlus.GM1903,Unlocked
2021-06-07 14:48:15.166000+02:00,patient_Jonas.OnePlus.GM1903,Locked
2021-06-07 14:48:15.166000+02:00,patient_Jonas.OnePlus.GM1903,Off
2021-06-07 14:48:35.513000+02:00,patient_Jonas.OnePlus.GM1903,On
2021-06-07 14:48:39.356000+02:00,patient_Jonas.OnePlus.GM1903,Off
2021-06-07 14:55:32.238000+02:00,patient_Jonas.OnePlus.GM1903,On
2021-06-07 14:55:33.912000+02:00,patient_Jonas.OnePlus.GM1903,Unlocked
2021-06-07 14:55:37.782000+02:00,patient_Jonas.OnePlus.GM1903,Off
2021-06-07 14:55:37.782000+02:00,patient_Jonas.OnePlus.GM1903,Locked
2021-06-07 14:58:51.714000+02:00,patient_Jonas.OnePlus.GM1903,On
2021-06-07 14:58:52.040000+02:00,patient_Jonas.OnePlus.GM1903,Unlocked
2021-06-07 14:58:56.946000+02:00,patient_Jonas.OnePlus.GM1903,Off
2021-06-07 14:58:56.946000+02:00,patient_Jonas.OnePlus.GM1903,Locked
2021-06-07 15:02:12.746000+02:00,patient_Jonas.OnePlus.GM1903,On
2021-06-07 15:02:13.230000+02:00,patient_Jonas.OnePlus.GM1903,Unlocked
2021-06-07 15:02:14.685000+02:00,patient_Jonas.OnePlus.GM1903,Off
2021-06-07 15:02:31.050000+02:00,patient_Jonas.OnePlus.GM1903,On
2021-06-07 15:02:31.506000+02:00,patient_Jonas.OnePlus.GM1903,Unlocked
2021-06-07 15:02:33.231000+02:00,patient_Jonas.OnePlus.GM1903,Off
2021-06-07 15:02:33.231000+02:00,patient_Jonas.OnePlus.GM1903,Locked
2021-06-07 15:11:30.623000+02:00,patient_Jonas.OnePlus.GM1903,On
2021-06-07 15:11:30.991000+02:00,patient_Jonas.OnePlus.GM1903,Unlocked
2021-06-07 15:12:54.019000+02:00,patient_Jonas.OnePlus.GM1903,Off
